"","player_name","drafted","GP","min_total","adjoe","ht_rev","Min_per"
"207","AARYN RAI","No",79,4332.6,98.1800481512256,78,54.8430379746835
"208","AASEEM DIXON","No",68,5677.4,100.209436051714,72,83.4911764705882
"209","ABAYOMI IYIOLA","No",58,3006.7,108.487596264343,81,51.8396551724138
"210","ABBA LAWAL","No",15,250.5,85.4655,84,16.7
"211","ABBY KABBA","No",8,63.2,78.713,78,7.9
"212","ABDALLAH BOUNE","No",29,333.2,75.8548050420168,77,11.4896551724138
"213","ABDALLAH WAGUE","No",5,2,104.628,72,0.4
"214","ABDEL NADER","Yes",116,6548,100.425522457239,78.5,56.448275862069
"215","ABDOU NDIAYE","No",49,1417.8,79.4652639441388,81,28.934693877551
"216","ABDOU NIANG","No",35,669.5,47.1642964899179,81,19.1285714285714
"217","ABDOU TSIMBILA","No",16,115.2,98.5812,80,7.2
"218","ABDOUL KARIM COULIBALY","No",22,1234.2,102.948,80,56.1
"219","ABDOULAYE GUEYE","No",89,3134.9,95.6293008644614,81,35.223595505618
"220","ABDOULAYE HAROUNA","No",90,4234.2,87.1879112323461,77,47.0466666666667
"221","ABDOULAYE N'DOYE","No",19,64.3,83.5678209953344,84,3.38421052631579
"222","ABDUL ADO","No",130,8389.7,101.84016638974,83,64.5361538461539
"223","ABDUL AHMED","No",55,1576.4,78.5588942057853,82,28.6618181818182
"224","ABDUL ALATISHE","No",36,1829.7,105.624696507624,79,50.825
"225","ABDUL DIAL","No",23,155.8,77.3120451861361,75,6.77391304347826
"226","ABDUL GADDY","No",118,7503.1,100.28965995122,75,63.585593220339
"227","ABDUL HERRERA","No",4,5.6,103.322,82,1.4
"228","ABDUL LEWIS","No",115,8007.5,94.3368471920075,81.75,69.6304347826087
"229","ABDUL MOHAMED","No",34,1205.1,96.9012796116505,79,35.4441176470588
"230","ABDUL SARKI","No",3,1.8,108.609,81,0.6
"231","ABDUL-HAKIM FOFANA","No",12,51.6,56.3689,79,4.3
"232","ABDUL-MALIK ABU","No",128,7093.5,112.777345569888,80,55.41796875
"233","ABDULAI BUNDU","No",124,6265.9,97.8284945658245,78.5,50.5314516129032
"234","ABDULAI JALLOH","No",6,55.8,76.6562,74,9.3
"235","ABDULLAHI MOHAMED","No",11,36.3,96.6667,80,3.3
"236","ABDULWALI KASIM","No",13,68.9,52.6222,79,5.3
"237","ABE ATIYEH","No",2,1,-7.57395,72,0.5
"238","ABE KINRADE","No",62,858.6,105.021935010482,79,13.8483870967742
"239","ABE LODWICK","No",109,3993.4,93.3369514724295,79,36.6366972477064
"240","ABEBE DEMISSIE","No",10,107,100.542,77,10.7
"241","ABEDNEGO LUFILE","No",27,558.9,90.0357,79,20.7
"242","ABEL PORTER","No",89,4084.7,93.4355037946483,75,45.8955056179775
"243","ABEL TILLMAN","No",7,65.1,66.4666,79,9.3
"244","ABIOLA AKINTOLA","No",85,2542.3,85.6467882775439,78,29.9094117647059
"245","ABIRAM FRYE","No",1,0.2,-6.65217,74,0.2
"246","ABNER MOREIRA","No",56,4230.8,80.6166249361823,81,75.55
"247","ABOOD ABUISSA","No",8,5.9,63.7193677966102,76,0.7375
"248","ABOU OUSMANE","No",25,437.5,98.4242,82,17.5
"249","ABOUBACAR DIALLO","No",92,1845.3,81.9126266298163,81,20.0576086956522
"250","ABRAHAM DENG","No",13,158.5,52.2752162776025,83,12.1923076923077
"251","ABRAHAM MILLSAP","No",5,11,33.6079,76,2.2
"252","ABRIAN EDWARDS","No",28,1332.8,102.061,77,47.6
"253","ABU KIGAB","No",89,3044.6,99.8589720817185,78.5,34.2089887640449
"254","ACE STALLINGS","No",47,541.4,87.597464240857,82,11.5191489361702
"255","ACHRAF YACOUBOU","No",56,1346.2,91.9111511811024,76,24.0392857142857
"256","ACOYDAN MCCARTHY","No",21,147,48.7251,78,7
"257","ACTON SHIRLEY","No",9,31.5,84.789,84,3.5
"258","ADAM ANHOLD","No",15,363,106.556,80,24.2
"259","ADAM BARNES","No",108,1458,99.0365932510288,74,13.5
"260","ADAM BRAKEVILLE","No",39,184.3,86.0634468800868,78,4.72564102564103
"261","ADAM BRASWELL","No",26,198,85.9716527272727,73.5,7.61538461538462
"262","ADAM BROWN","No",57,3240.4,108.570374645106,76,56.8491228070176
"263","ADAM CARP","No",25,57.9,86.2425483592401,79,2.316
"264","ADAM CHMIELEWSKI","No",28,831.6,75.6006,72,29.7
"265","ADAM CISSE","No",20,102,86.3434,82,5.1
"266","ADAM CONSTANTINE","No",59,3464.7,101.151200733108,80,58.7237288135593
"267","ADAM COOK","No",4,1.2,-8.06999,78,0.3
"268","ADAM COOPER","No",7,2.8,44.5957,79,0.4
"269","ADAM COTTRELL","No",5,0.9,-8.83410222222222,75,0.18
"270","ADAM CUMBER","No",3,0.6,-2.24797566666667,74,0.2
"271","ADAM DREXLER","No",23,83.2,66.3746778846154,77,3.61739130434783
"272","ADAM DYKMAN","No",8,11.2,129.689,79,1.4
"273","ADAM EAKLES","No",9,38.4,49.5209,NA,4.26666666666667
"274","ADAM FLAGLER","No",61,4128.6,118.886554425229,75,67.6819672131148
"275","ADAM FLETCHER","No",60,3642,87.2502116144975,80,60.7
"276","ADAM FOLKER","No",117,5307.1,93.227408548925,80.75,45.3598290598291
"277","ADAM GILES","No",22,32,70.8940328125,75,1.45454545454545
"278","ADAM GLENVILLE","No",8,3.9,68.18471,76,0.4875
"279","ADAM GORE","No",13,111.8,107.525,72,8.6
"280","ADAM GRANT","No",119,10118.4,100.581290130851,73,85.0285714285714
"281","ADAM HALL","No",12,8.1,22.0959701234568,74,0.675
"282","ADAM HESS","No",4,8.8,-0.0694209,77,2.2
"283","ADAM HIGHBERGER","No",13,41,73.4370634146341,74,3.15384615384615
"284","ADAM JESPERSEN","No",12,22.8,28.8074,79,1.9
"285","ADAM JONES","No",23,255.3,80.9502,80,11.1
"286","ADAM KEMP","No",109,6889.4,98.1952661770256,82,63.205504587156
"287","ADAM KOCH","No",68,4461,122.118489576328,80,65.6029411764706
"288","ADAM KOZINSKI","No",4,0.8,80.2623,72,0.2
"289","ADAM KUNKEL","No",72,3352.8,108.30216752565,75.3333333333333,46.5666666666667
"290","ADAM LACEY","No",15,19.5,35.6166884615385,82,1.3
"291","ADAM LEONARD","No",71,5859.5,107.871105896408,73,82.5281690140845
"292","ADAM LINK","No",56,4394.5,98.757171896689,78,78.4732142857143
"293","ADAM LONON","No",38,1445.2,82.2390003459729,71,38.0315789473684
"294","ADAM LULKA","No",64,3356.4,97.8972601120248,80,52.44375
"295","ADAM MALIK","No",80,2254.5,88.9101377467288,80,28.18125
"296","ADAM MAY","No",48,1344.8,94.4730394110648,80,28.0166666666667
"297","ADAM MCCOY","No",30,957,126.789,76,31.9
"298","ADAM MCDERMOTT","No",36,1719.6,101.080756385206,76,47.7666666666667
"299","ADAM MIKULA","No",12,11.6,80.3174310344828,74,0.966666666666667
"300","ADAM MILLER","No",31,1953,100.905,75,63
"301","ADAM MITOLA","No",55,343.4,67.6252781013396,74,6.24363636363636
"302","ADAM NIGON","No",87,4506.8,96.8475518394426,75,51.8022988505747
"303","ADAM ORESKY","No",7,3.5,-6.60052,80,0.5
"304","ADAM PARZYCH","No",55,2698,90.9403458117124,75,49.0545454545455
"305","ADAM PEGG","No",119,6004,101.995357401732,81,50.453781512605
"306","ADAM PEREZ","No",10,33,11.395,71,3.3
"307","ADAM PICKETT","No",111,4243.2,102.902459245381,73,38.227027027027
"308","ADAM PIKE","No",6,0.6,57.1061,73,0.1
"309","ADAM RODENBERG","No",36,263,64.381697338403,78.5,7.30555555555556
"310","ADAM ROE","No",40,733.6,94.7809513631407,77,18.34
"311","ADAM SAEED","No",26,834.6,82.2194,78,32.1
"312","ADAM SAVION","No",28,299.6,56.6675558077437,74,10.7
"313","ADAM SEIKO","No",85,2867.9,93.9701437323477,75,33.74
"314","ADAM SIZEMORE","No",10,3.4,-7.29257411764706,69,0.34
"315","ADAM SLEDD","No",102,2450.3,87.1346313022895,80,24.0225490196078
"316","ADAM SMITH","No",113,7858.5,117.565063294522,72.5,69.5442477876106
"317","ADAM SOLLAZZO","No",131,7678,96.2444592081271,78,58.6106870229008
"318","ADAM STERRENBERG","No",74,1727.9,90.8068249667226,75,23.35
"319","ADAM SWEENEY","No",9,4.2,36.1673721428571,70,0.466666666666667
"320","ADAM TEAGUE","No",30,2253,101.437,80,75.1
"321","ADAM TEMPLETON","No",65,4334.1,104.749433958607,77.5,66.6784615384615
"322","ADAM THISTLEWOOD","No",87,6088.6,106.720344102092,78,69.983908045977
"323","ADAM THOMAS","No",55,684,99.7024534356725,80.4,12.4363636363636
"324","ADAM THOSEBY","No",77,1874.8,87.3867793044591,76.6666666666667,24.3480519480519
"325","ADAM TRAORE","No",25,1052.5,85.1544,77,42.1
"326","ADAM WADDELL","No",112,6075.5,99.3439071615505,82,54.2455357142857
"327","ADAM WALKER","No",46,1766.4,77.4192799479167,80,38.4
"328","ADAM WARD","No",56,1898.7,86.065572554906,77,33.9053571428571
"329","ADAM WEARY","No",107,6422.5,105.478626699883,74.5,60.0233644859813
"330","ADAM WEBB","No",32,289.6,74.7132682320442,86,9.05
"331","ADAM WEIR","No",52,1050.6,77.8593055396916,76,20.2038461538462
"332","ADAM WILLIAMS","No",23,361.1,77.8767,76,15.7
"333","ADAM WING","No",122,7421.2,92.7903471460141,76,60.8295081967213
"334","ADAM WIRE","No",88,3346.4,98.3405684915133,77,38.0272727272727
"335","ADAM WOLF","No",26,66.1,96.9515861119516,79,2.54230769230769
"336","ADAM WOODBURY","No",137,6707.2,107.251579037452,85,48.9576642335766
"337","ADAM YOUNG","No",77,3565.5,86.9675734903941,80,46.3051948051948
"338","ADAMA ADAMS","No",51,3002.8,87.8069293859065,73,58.878431372549
"339","ADAMA SANOGO","No",23,975.2,113.551,81,42.4
"340","ADARIUS AVERY","No",12,76.8,108.304,77,6.4
"341","ADDISON HILL","No",36,525.6,74.7520685692542,75,14.6
"342","ADDISON OWEN","No",11,4.8,49.9695469166667,77,0.436363636363636
"343","ADDISON PATTERSON","No",28,683.2,108.052,78,24.4
"344","ADDISON SMITH","No",29,916.4,65.247,74,31.6
"345","ADDISON SPRUILL","No",61,3988.2,101.893927786972,76,65.3803278688525
"346","ADDISON WALLACE","No",15,195,71.0755,76,13
"347","ADE ADEBAYO","No",37,631.1,54.2522054349548,76,17.0567567567568
"348","ADE DAGUNDURO","No",31,2018.1,119.861,77,65.1
"349","ADE MURKEY","No",114,6574.4,107.79616315101,77,57.6701754385965
"350","ADEFOLALRIN ADETOGUN","No",8,326.4,78.3703,73,40.8
"351","ADEKAMBI LALEYE","No",12,49.2,69.3606,81,4.1
"352","ADETOKUNBO BAKARE","No",11,100.1,69.4298,74,9.1
"353","ADETUNJI ADEDIPE","No",61,339,77.3420216814159,77,5.55737704918033
"354","ADHAM ELEEDA","No",44,1443.2,88.790379767184,77,32.8
"355","ADHAR MAYEN","No",57,2939.5,88.6570533900323,80,51.5701754385965
"356","ADIDA IKONGSHUL","No",76,630.7,58.3628292690661,78,8.29868421052632
"357","ADILI KUERBAN","No",34,1201,72.0758358201499,74.5,35.3235294117647
"358","ADJEHI BARU","No",126,8557.2,98.1522643633431,81,67.9142857142857
"359","ADMASSU WILLIAMS","No",37,2064,93.8415727034884,80,55.7837837837838
"360","ADMIR BESOVIC","No",39,222.4,92.9410978417266,84,5.7025641025641
"361","ADMIR SAHBEGOVIC","No",24,256.8,64.5815,78,10.7
"362","ADMIRAL SCHOFIELD","Yes",131,7857.6,119.429402972918,76.75,59.981679389313
"363","ADMON GILDER","No",131,8689.8,114.91032952427,75.75,66.3343511450382
"364","ADNAN HODZIC","No",87,6577.2,119.667511022928,80.3333333333333,75.6
"365","ADOKIYE IYAYE","No",41,1353.5,102.305439135574,75,33.0121951219512
"366","ADOM JACKO","No",24,1310.4,119.072,80,54.6
"367","ADONG MAKUOI","No",17,680,100.232,81,40
"368","ADONIS ARMS","No",23,920,111.37,78,40
"369","ADONIS BURBAGE","No",114,6410.5,93.0600701349349,77,56.2324561403509
"370","ADONIS DE LA ROSA","No",94,3699.8,98.3394749770258,84,39.3595744680851
"371","ADONIS FILER","No",124,6353.7,97.7898275131026,74.5,51.2395161290323
"372","ADONIS RWABIGWI","No",99,2543.7,79.5025680229587,80,25.6939393939394
"373","ADONIS SALTES","No",7,2.6,73.5959415384615,73.5,0.371428571428571
